Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:37:31.772380
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:37:53.969384
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:38:15.785120
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:38:37.744587
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:38:59.592736
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:39:21.173970
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:39:42.835519
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:40:04.828226
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:40:26.546124
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:40:48.579382
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:41:10.422045
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:41:32.266432
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:41:54.110617
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:42:16.206816
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:42:38.229060
